DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P6290,P6290S1,P6230,P6240,P6240S1,P6250,P6260,P6270,P6280,P6300,P6310,P6310S1,P6320,P6330,P6340,P6350,P6351,MES,FT,DPTO,fex_c_2011
5375466,1,3,1,50,68,1,2,,3,4,,2,2,2,1,,,,,,,,1,02,1,68,426.59900602
5375466,1,4,1,50,68,1,,,4,3,,2,2,2,2,2,,,,,,,,02,1,68,426.59900602
5375467,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,406.90155108
5375467,1,2,1,50,68,1,,,2,1,,,,,,,,,,,,,,02,1,68,406.90155108
5375467,1,3,1,50,68,1,,,3,6,DESCANSANDO,1,,,,,,,,,,,,02,1,68,406.90155108
5375468,1,1,1,50,68,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,68,731.44088045
5375468,1,2,1,50,68,1,,,2,1,,,,,,,,,,,,,,02,1,68,731.44088045
5375468,1,3,1,50,68,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,68,731.44088045
5375470,1,1,1,50,68,1,,,1,6,DESCANSAR POR EDAD,2,2,2,2,2,,,,,,,,02,1,68,521.20299531
5375470,1,2,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,521.20299531
5375471,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,655.86911443
5375471,1,2,1,50,68,1,,,2,6,DESCANSANDO POR ACCIDENTE,2,2,2,2,1,11,,,,,,,02,1,68,655.86911443
5375472,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,658.27693322
5375472,1,2,1,50,68,1,,,2,4,,1,,,,,,,,,,,,02,1,68,658.27693322
5375472,1,3,1,50,68,1,2,,3,6,DESCANSAR,2,2,2,1,,,,,,,,1,02,1,68,658.27693322
5375472,1,4,1,50,68,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,68,658.27693322
5375473,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,521.20299531
5375473,1,2,1,50,68,1,,,1,6,DESCANSANDO POR ENFERMEDAD,2,2,2,2,2,,,,,,,,02,1,68,521.20299531
5375474,1,1,1,50,68,1,,,1,4,,1,,,,,,,,,,,,02,1,68,604.37567055
5375474,1,2,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,604.37567055
5375474,1,3,1,50,68,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,68,604.37567055
5375474,1,5,1,50,68,1,,,5,6,DESCANSADO VER TELEVISION,2,1,,,,,,,,,,,02,1,68,604.37567055
5375475,1,1,1,50,68,1,,,2,1,,,,,,,,,,,,,,02,1,68,589.68921255
5375475,1,2,1,50,68,1,2,,2,4,,2,2,2,1,,,,,,,,1,02,1,68,589.68921255
5375476,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,414.04999309
5375476,1,2,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,414.04999309
5375477,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,671.37580501
5375477,1,2,1,50,68,1,,,2,4,,2,2,1,,,,,,,,,,02,1,68,671.37580501
5375477,1,3,1,50,68,1,,,1,6,DESCANSANDO,2,2,2,2,2,,,,,,,,02,1,68,671.37580501
5375477,1,4,1,50,68,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,68,671.37580501
5375477,1,5,1,50,68,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,68,671.37580501
5375477,1,6,1,50,68,1,4,,6,4,,2,2,2,1,,,,,,,,1,02,1,68,671.37580501
5375477,1,9,1,50,68,1,1,,9,2,,2,2,2,1,,,,,,,,1,02,1,68,671.37580501
5375477,1,10,1,50,68,1,,,10,4,,1,,,,,,,,,,,,02,1,68,671.37580501
5375477,1,11,1,50,68,1,,,11,4,,1,,,,,,,,,,,,02,1,68,671.37580501
5375477,2,1,2,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,671.37580501
5375477,2,2,2,50,68,1,,,2,4,,2,2,2,2,1,3,,1,1,,1,1,02,1,68,671.37580501
5375478,1,1,1,50,68,1,,,1,6,DESCANSANDO,2,2,2,2,2,,,,,,,,02,1,68,403.75404386
5375478,1,2,1,50,68,1,,,2,1,,,,,,,,,,,,,,02,1,68,403.75404386
5375480,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,433.7021949
5375482,1,1,1,50,68,1,,,1,4,,1,,,,,,,,,,,,02,1,68,648.04276407
5375482,1,2,1,50,68,1,,,2,1,,,,,,,,,,,,,,02,1,68,648.04276407
5375482,1,3,1,50,68,1,,,3,4,,1,,,,,,,,,,,,02,1,68,648.04276407
5375482,1,5,1,50,68,1,,,5,1,,,,,,,,,,,,,,02,1,68,648.04276407
5375482,1,6,1,50,68,1,,,1,6,DESCANSANDO,2,2,2,2,2,,,,,,,,02,1,68,648.04276407
5375483,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,638.24774197
5375483,1,2,1,50,68,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,68,638.24774197
5375484,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,713.10598808
5375484,1,2,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,713.10598808
5375484,1,5,1,50,68,1,,,5,1,,,,,,,,,,,,,,02,1,68,713.10598808
5375485,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,447.61720319
5375485,1,2,1,50,68,1,,,2,4,,2,2,2,2,1,8,,1,2,,,,02,1,68,447.61720319
5375485,1,3,1,50,68,1,,,3,1,,,,,,,,,,,,,,02,1,68,447.61720319
5375485,1,4,1,50,68,1,,,4,3,,2,2,2,2,2,,,,,,,,02,1,68,447.61720319
5375485,1,6,1,50,68,1,,,6,6,TRABAJADOR FAMILIAR SIN REMUNERACION,2,2,1,,,,,,,,,,02,1,68,447.61720319
5375485,2,1,2,50,68,1,1,,1,4,,2,2,2,1,,,,,,,,1,02,1,68,447.61720319
5375485,2,2,2,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,447.61720319
5375488,1,1,1,50,68,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,68,403.75404386
5375488,1,2,1,50,68,1,,,2,1,,,,,,,,,,,,,,02,1,68,403.75404386
5375489,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,403.75404386
5375489,1,2,1,50,68,1,,,2,1,,,,,,,,,,,,,,02,1,68,403.75404386
5375490,1,1,1,50,68,1,,,1,6,DESCANSANDO,2,2,2,2,2,,,,,,,,02,1,68,414.04999309
5375490,1,2,1,50,68,1,,,1,6,DESCANSANDO POR DISCAPACIDAD COGNITIVA,2,2,2,2,2,,,,,,,,02,1,68,414.04999309
5375491,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,739.40570476
5375491,1,2,1,50,68,1,,,2,1,,,,,,,,,,,,,,02,1,68,739.40570476
5375491,1,3,1,50,68,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,68,739.40570476
5375491,1,4,1,50,68,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,68,739.40570476
5375493,1,1,1,50,68,1,,,2,6,DESCANSANDO,2,2,2,2,2,,,,,,,,02,1,68,478.61228996
5375493,1,2,1,50,68,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,68,478.61228996
5375493,1,3,1,50,68,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,68,478.61228996
5375494,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,396.65085497
5375494,1,2,1,50,68,1,,,2,1,,,,,,,,,,,,,,02,1,68,396.65085497
5375494,1,3,1,50,68,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,68,396.65085497
5375494,1,4,1,50,68,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,68,396.65085497
5375494,1,5,1,50,68,1,,,5,4,,2,2,2,2,2,,,,,,,,02,1,68,396.65085497
5375495,1,1,1,50,68,1,,,1,6,DESCANSANDO,2,2,2,2,2,,,,,,,,02,1,68,414.04999309
5375495,1,2,1,50,68,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,68,414.04999309
5375496,1,1,1,50,68,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,68,457.35317152
5375496,1,2,1,50,68,1,,,2,6,DESCANSANDO,2,2,2,2,2,,,,,,,,02,1,68,457.35317152
5375496,1,3,1,50,68,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,68,457.35317152
5375498,1,1,1,50,68,1,,,1,6,DESCANSANDO,2,2,2,2,2,,,,,,,,02,1,68,521.20299531
5375498,1,2,1,50,68,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,68,521.20299531
5375499,1,1,1,50,68,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,68,487.30132257
5375499,1,2,1,50,68,1,,,2,6,DILIGENCIAS PARA CONTINUAR ESTUDIOS,2,2,2,2,2,,,,,,,,02,1,68,487.30132257
5375501,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,461.30669321
5375501,1,2,1,50,68,1,,,2,4,,2,2,2,2,1,7,,2,,1,7,2,02,1,68,461.30669321
5375501,1,3,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,461.30669321
5375501,1,4,1,50,68,1,,,1,5,,,,,,,,,,,,,,02,1,68,461.30669321
5375502,1,1,1,50,68,1,,,1,6,DESCANSANDO,2,2,2,2,2,,,,,,,,02,1,68,339.99264916
5375502,1,2,1,50,68,1,,,2,1,,,,,,,,,,,,,,02,1,68,339.99264916
5375503,1,1,1,50,68,1,,,1,4,,1,,,,,,,,,,,,02,1,68,574.76183327
5375503,1,2,1,50,68,1,,,2,1,,,,,,,,,,,,,,02,1,68,574.76183327
5375503,1,5,1,50,68,1,,,5,4,,2,2,2,2,2,,,,,,,,02,1,68,574.76183327
5375504,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,268.85384495
5375504,1,2,1,50,68,1,,,2,1,,,,,,,,,,,,,,02,1,68,268.85384495
5375504,1,3,1,50,68,1,,,1,6,DESCANSANDO,2,2,2,2,2,,,,,,,,02,1,68,268.85384495
5375505,1,1,1,50,68,1,,,1,4,,2,2,2,2,1,7,,1,2,,,,02,1,68,673.26609258
5375505,1,2,1,50,68,1,2,,2,4,,2,2,2,1,,,,,,,,1,02,1,68,673.26609258
5375505,1,3,1,50,68,1,,,3,1,,,,,,,,,,,,,,02,1,68,673.26609258
5375505,1,4,1,50,68,1,,,4,1,,,,,,,,,,,,,,02,1,68,673.26609258
5375507,1,1,1,50,68,1,,,1,6,DESCANSAR EN SU HOGAR,2,2,2,2,2,,,,,,,,02,1,68,491.25484426
5375507,1,2,1,50,68,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,68,491.25484426
5375507,1,3,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,491.25484426
5375508,1,1,1,50,68,1,1,,1,6,DESCANSANDO VER INTERNET,2,2,2,1,,,,,,,,1,02,1,68,614.91254106
5375509,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,676.29556941
5375509,1,2,1,50,68,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,68,676.29556941
5375509,1,3,1,50,68,1,,,2,1,,,,,,,,,,,,,,02,1,68,676.29556941
5375509,1,4,1,50,68,1,,,2,1,,,,,,,,,,,,,,02,1,68,676.29556941
5375510,1,1,1,50,68,1,2,,1,6,DESCANSANDO,2,2,2,1,,,,,,,,1,02,1,68,452.31257328
5375510,1,2,1,50,68,1,2,,2,4,,2,2,2,1,,,,,,,,1,02,1,68,452.31257328
5375511,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,585.76529218
5375511,1,2,1,50,68,1,,,2,1,,,,,,,,,,,,,,02,1,68,585.76529218
5375511,1,3,1,50,68,1,,,3,6,DESCANSAR,2,2,1,,,,,,,,,,02,1,68,585.76529218
5375512,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,740.67592165
5375512,1,2,1,50,68,1,,,2,1,,,,,,,,,,,,,,02,1,68,740.67592165
5375513,1,1,1,50,68,1,,,1,4,,2,2,2,2,1,13,INCERTIDUMBRE PARA LA INVERSION EN UN NEGOCIO POR LA PANDEMIA,,,,,,02,1,68,488.9082392
5375513,1,2,1,50,68,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,68,488.9082392
5375513,1,3,1,50,68,1,,,3,6,DESCANSANDO EN EL HOGAR,2,2,2,2,2,,,,,,,,02,1,68,488.9082392
5375514,1,1,1,50,68,1,,,1,6,DESCANSANDO,2,2,2,2,2,,,,,,,,02,1,68,451.81164614
5375514,1,2,1,50,68,1,,,2,1,,,,,,,,,,,,,,02,1,68,451.81164614
5375514,1,3,1,50,68,1,,,3,1,,,,,,,,,,,,,,02,1,68,451.81164614
5375514,1,4,1,50,68,1,,,4,1,,,,,,,,,,,,,,02,1,68,451.81164614
5375514,1,5,1,50,68,1,,,5,1,,,,,,,,,,,,,,02,1,68,451.81164614
5375515,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,585.76529218
5375515,1,2,1,50,68,1,,,2,1,,,,,,,,,,,,,,02,1,68,585.76529218
5375515,1,3,1,50,68,1,2,,3,6,DESCANSAR,2,2,2,1,,,,,,,,1,02,1,68,585.76529218
5375516,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,508.56044101
5375516,1,2,1,50,68,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,68,508.56044101
5375517,1,1,1,50,68,1,,,1,4,,1,,,,,,,,,,,,02,1,68,332.88946027
5375517,1,2,1,50,68,1,,,2,1,,,,,,,,,,,,,,02,1,68,332.88946027
5375517,1,3,1,50,68,1,,,3,4,,1,,,,,,,,,,,,02,1,68,332.88946027
5375517,1,4,1,50,68,1,,,4,3,,2,2,2,2,2,,,,,,,,02,1,68,332.88946027
5375517,1,5,1,50,68,1,,,5,6,DESCANSANDO EN EL HOGAR,2,2,2,2,2,,,,,,,,02,1,68,332.88946027
5375520,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,433.7021949
5375521,1,1,1,50,68,1,,,1,6,DESCANSANDO EN EL HOGAR,2,2,2,2,2,,,,,,,,02,1,68,555.81714113
5375521,1,2,1,50,68,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,68,555.81714113
5375521,1,3,1,50,68,1,,,3,1,,,,,,,,,,,,,,02,1,68,555.81714113
5375521,1,4,1,50,68,1,,,4,3,,2,2,2,2,2,,,,,,,,02,1,68,555.81714113
5375522,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,391.61025672
5375522,1,2,1,50,68,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,68,391.61025672
5375522,1,3,1,50,68,1,,,3,1,,,,,,,,,,,,,,02,1,68,391.61025672
5375522,1,5,1,50,68,1,,,5,1,,,,,,,,,,,,,,02,1,68,391.61025672
5375523,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,587.34260749
5375523,1,2,1,50,68,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,68,587.34260749
5375524,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,632.99239098
5375524,1,2,1,50,68,1,,,2,1,,,,,,,,,,,,,,02,1,68,632.99239098
5375524,1,3,1,50,68,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,68,632.99239098
5375525,1,1,1,50,68,1,,,1,4,,1,,,,,,,,,,,,02,1,68,414.04999309
5375525,1,2,1,50,68,1,5,,2,4,,2,2,2,1,,,,,,,,1,02,1,68,414.04999309
5375526,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,403.75404386
5375526,1,2,1,50,68,1,,,2,1,,,,,,,,,,,,,,02,1,68,403.75404386
5375527,1,1,1,50,68,1,,,1,4,,2,2,1,,,,,,,,,,02,1,68,638.24774197
5375527,1,2,1,50,68,1,,,2,1,,,,,,,,,,,,,,02,1,68,638.24774197
5375528,1,1,1,50,68,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,68,509.33469418
5375528,1,2,1,50,68,1,,,2,4,,2,2,2,2,1,11,,,,,,,02,1,68,509.33469418
5375528,1,3,1,50,68,1,,,3,1,,,,,,,,,,,,,,02,1,68,509.33469418
5375528,1,4,1,50,68,1,,,4,1,,,,,,,,,,,,,,02,1,68,509.33469418
5375528,1,5,1,50,68,1,,,4,3,,2,2,2,2,2,,,,,,,,02,1,68,509.33469418
5375529,1,1,1,50,68,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,68,443.99814414
5375530,1,1,1,50,68,1,,,1,4,,2,2,2,2,1,11,,,,,,,02,1,68,414.04999309
5375530,1,2,1,50,68,1,,,2,6,DESCANSAR POR ENFERMEDAD,2,2,2,2,2,,,,,,,,02,1,68,414.04999309
5375532,1,1,1,50,68,1,2,,1,4,,2,2,2,1,,,,,,,,1,02,1,68,638.24774197
5375532,1,2,1,50,68,1,,,2,1,,,,,,,,,,,,,,02,1,68,638.24774197
5375533,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,629.06847061
5375533,1,2,1,50,68,1,2,,1,4,,2,2,2,1,,,,,,,,1,02,1,68,629.06847061
5375533,1,3,1,50,68,1,,,3,4,,2,1,,,,,,,,,,,02,1,68,629.06847061
5375533,1,4,1,50,68,1,,,4,3,,2,2,2,2,2,,,,,,,,02,1,68,629.06847061
5375534,1,1,1,50,68,1,,,1,4,,1,,,,,,,,,,,,02,1,68,676.29556941
5375534,1,2,1,50,68,1,,,2,1,,,,,,,,,,,,,,02,1,68,676.29556941
5375534,1,3,1,50,68,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,68,676.29556941
5375534,1,4,1,50,68,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,68,676.29556941
5375535,1,1,1,50,68,1,,,1,6,DESCANSAR,2,2,2,2,2,,,,,,,,02,1,68,376.95340003
5375535,1,2,1,50,68,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,68,376.95340003
5375535,1,3,1,50,68,1,,,3,1,,,,,,,,,,,,,,02,1,68,376.95340003
5375535,1,4,1,50,68,1,,,4,1,,,,,,,,,,,,,,02,1,68,376.95340003
5375536,1,1,1,50,68,1,,,1,6,TRABAJADOR FAMILIAR SIN REMUNERACION,2,2,1,,,,,,,,,,02,1,68,608.02410492
5375536,1,2,1,50,68,1,,,2,1,,,,,,,,,,,,,,02,1,68,608.02410492
5375537,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,521.91546839
5375537,1,2,1,50,68,1,,,2,6,TRABAJADORA FAMILIAR SIN REMUNERACION,2,2,1,,,,,,,,,,02,1,68,521.91546839
5375537,1,3,1,50,68,1,,,3,1,,,,,,,,,,,,,,02,1,68,521.91546839
5375537,1,4,1,50,68,1,,,4,3,,2,2,1,,,,,,,,,,02,1,68,521.91546839
5375538,1,1,1,50,68,1,,,1,6,DESCANSANDO,2,2,2,2,2,,,,,,,,02,1,68,491.25484426
5375538,1,2,1,50,68,1,,,2,1,,,,,,,,,,,,,,02,1,68,491.25484426
5375538,1,3,1,50,68,1,,,3,1,,,,,,,,,,,,,,02,1,68,491.25484426
5375539,1,1,1,50,68,1,1,,1,4,,2,2,2,1,,,,,,,,1,02,1,68,521.20299531
5375539,1,2,1,50,68,1,,,2,1,,,,,,,,,,,,,,02,1,68,521.20299531
5375540,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,339.99264916
5375540,1,2,1,50,68,1,,,1,6,DESCANSAR EN EL HOGAR,2,2,2,2,2,,,,,,,,02,1,68,339.99264916
5375541,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,414.04999309
5375541,1,2,1,50,68,1,,,2,4,,2,2,2,2,1,2,,2,,2,,,02,1,68,414.04999309
5375543,1,1,1,50,68,1,,,1,4,,2,2,2,2,1,2,,2,,1,12,2,02,1,68,403.75404386
5375543,1,2,1,50,68,1,,,2,1,,,,,,,,,,,,,,02,1,68,403.75404386
5375544,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,658.21571949
5375544,1,2,1,50,68,1,,,2,1,,,,,,,,,,,,,,02,1,68,658.21571949
5375545,1,1,1,50,68,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,68,491.25484426
5375545,1,2,1,50,68,1,,,1,5,,,,,,,,,,,,,,02,1,68,491.25484426
5375545,1,3,1,50,68,1,,,3,1,,,,,,,,,,,,,,02,1,68,491.25484426
5375546,1,1,1,50,68,1,,,1,6,DESCANSANDO,2,2,2,2,2,,,,,,,,02,1,68,521.20299531
5375546,1,2,1,50,68,1,,,2,6,DESCANSANDO,2,2,2,2,2,,,,,,,,02,1,68,521.20299531
5375547,1,1,1,50,68,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,68,403.75404386
5375547,1,2,1,50,68,1,,,2,1,,,,,,,,,,,,,,02,1,68,403.75404386
5375548,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,640.81658136
5375548,1,2,1,50,68,1,,,2,4,,2,2,2,2,1,10,,,,,,,02,1,68,640.81658136
5375548,1,3,1,50,68,1,,,3,3,,2,2,2,2,2,,,,,,,,02,1,68,640.81658136
5375548,1,4,1,50,68,1,,,4,3,,2,2,2,2,2,,,,,,,,02,1,68,640.81658136
5375548,1,5,1,50,68,1,,,2,3,,2,2,2,2,2,,,,,,,,02,1,68,640.81658136
5375549,1,1,1,50,68,1,,,1,6,DESCANSANDO,2,2,2,2,2,,,,,,,,02,1,68,491.25484426
5375549,1,2,1,50,68,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,68,491.25484426
5375549,1,3,1,50,68,1,,,3,1,,,,,,,,,,,,,,02,1,68,491.25484426
5375550,1,1,1,50,68,1,,,1,4,,2,1,,,,,,,,,,,02,1,68,631.41507567
5375550,1,2,1,50,68,1,,,1,6,DESCANSANDO POR ENFERMEDAD,2,2,2,2,1,11,,,,,,,02,1,68,631.41507567
5375550,1,3,1,50,68,1,,,3,1,,,,,,,,,,,,,,02,1,68,631.41507567
5375550,1,4,1,50,68,1,,,1,3,,2,2,2,2,2,,,,,,,,02,1,68,631.41507567
5375551,1,1,1,50,68,1,,,1,4,,2,2,2,2,2,,,,,,,,02,1,68,414.04999309
5375551,1,2,1,50,68,1,,,1,6,DESCANSANDO POR ENFERMEDAD,2,2,2,2,2,,,,,,,,02,1,68,414.04999309
5375552,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,02,1,68,629.06847061
5375552,1,2,1,50,68,1,,,2,4,,2,2,2,2,2,,,,,,,,02,1,68,629.06847061
5375552,1,3,1,50,68,1,2,,3,6,DESCANSAR,2,2,2,1,,,,,,,,1,02,1,68,629.06847061
5375552,1,4,1,50,68,1,2,,4,4,,2,2,2,1,,,,,,,,1,02,1,68,629.06847061
